id,salary
32568,11485.38668
32569,9014.048147
32570,10360.80374
32571,8494.927956
32572,10592.27535
32573,9620.276631
32574,5961.450244
32575,10360.80374
32576,8484.297864
32577,6923.431708
32578,12287.88957
32579,10360.80374
32580,11254.8248
32581,9528.180985
32582,11538.6634
32583,11394.96117
32584,10313.20405
32585,9376.202704
32586,10754.11004
32587,10115.06476
32588,9016.308784
32589,11538.6634
32590,8423.716628
32591,10615.72845
32592,8095.464715
32593,14272.43216
32594,8785.265137
32595,10313.20405
32596,10304.22929
32597,9392.185923
32598,8740.00787
32599,13518.65271
32600,8533.200046
32601,10290.66546
32602,10821.89842
32603,9016.308784
32604,10127.95549
32605,9394.605315
32606,10943.181
32607,8457.396878
32608,9546.424842
32609,6998.625702
32610,10052.64193
32611,12290.15021
32612,7235.880482
32613,11275.94863
32614,6676.839743
32615,9534.327883
32616,5961.450244
32617,12490.54571
32618,6998.625702
32619,6998.625702
32620,9622.537269
32621,5965.97152
32622,12025.82365
32623,8489.136648
32624,9617.222223
32625,9432.401142
32626,10299.70801
32627,8754.451881
32628,8492.907324
32629,9306.940298
32630,8785.265137
32631,10959.68134
32632,10299.12598
32633,12024.76256
32634,10304.22929
32635,9016.308784
32636,5959.189606
32637,8492.907324
32638,5956.928968
32639,13138.65639
32640,11485.38668
32641,6998.625702
32642,11417.56755
32643,10522.93733
32644,9274.509626
32645,10086.9334
32646,9318.560995
32647,8492.907324
32648,10112.80413
32649,10701.56859
32650,10304.22929
32651,7398.54142
32652,11856.99641
32653,5979.535347
32654,11352.9602
32655,8741.633492
32656,8518.886959
32657,6998.625702
32658,11264.48669
32659,10200.26786
32660,6998.625702
32661,7351.264861
32662,10288.40482
32663,10288.40482
32664,9384.701103
32665,7111.881431
32666,9430.140504
32667,10558.58775
32668,11254.8248
32669,10304.22929
32670,9430.140504
32671,10701.56859
32672,11254.8248
32673,8483.624767
32674,6998.625702
32675,10605.72494
32676,5961.450244
32677,9430.140504
32678,8942.069826
32679,8977.877941
32680,8977.877941
32681,9723.368323
32682,8511.387437
32683,10861.64488
32684,10110.54349
32685,8921.724086
32686,11398.37801
32687,10483.87145
32688,10360.80374
32689,10360.80374
32690,9432.401142
32691,11255.44413
32692,6781.329031
32693,10360.80374
32694,8481.364129
32695,10569.51022
32696,10299.70801
32697,8515.114943
32698,5965.97152
32699,9394.605315
32700,8494.29294
32701,8492.907324
32702,11722.63341
32703,11385.41177
32704,10677.91129
32705,11252.56416
32706,9394.605315
32707,11816.39487
32708,8977.877941
32709,10144.62949
32710,10071.38092
32711,11241.26097
32712,9425.777982
32713,8160.864459
32714,8975.617303
32715,8509.1268
32716,9601.397758
32717,10288.40482
32718,8492.907324
32719,7898.267029
32720,10360.80374
32721,5991.39739
32722,8759.285503
32723,10120.53856
32724,9414.157285
32725,5991.39739
32726,10360.80374
32727,9432.559896
32728,10885.52129
32729,6948.548627
32730,8492.907324
32731,10360.80374
32732,10299.70801
32733,11597.08439
32734,10360.80374
32735,10301.96865
32736,5961.450244
32737,11254.8248
32738,7838.470677
32739,9018.569422
32740,8785.265137
32741,9627.058545
32742,8492.907324
32743,11311.96008
32744,5622.558941
32745,10436.19479
32746,10313.20405
32747,5961.450244
32748,8509.1268
32749,10301.96865
32750,10877.46935
32751,13226.53239
32752,10360.80374
32753,8506.866162
32754,9432.401142
32755,5985.840998
32756,11252.56416
32757,8481.604135
32758,10360.80374
32759,8489.136648
32760,10594.51187
32761,11597.08439
32762,10304.22929
32763,10290.66546
32764,10360.80374
32765,8977.877941
32766,8741.633492
32767,9392.185923
32768,11242.03906
32769,5965.97152
32770,12353.28932
32771,6482.418928
32772,11254.8248
32773,9430.140504
32774,13933.64627
32775,10470.38378
32776,9573.438253
32777,10207.04935
32778,7111.881431
32779,10464.83382
32780,10288.40482
32781,10360.80374
32782,5961.450244
32783,8831.03238
32784,11019.81337
32785,8484.297864
32786,5455.94311
32787,5961.450244
32788,6998.625702
32789,10060.07773
32790,6491.461479
32791,10304.22929
32792,10299.70801
32793,7820.385574
32794,12335.20421
32795,9430.140504
32796,6482.418928
32797,11241.26097
32798,8734.851578
32799,6489.200841
32800,7806.934939
32801,10701.56859
32802,10321.28074
32803,9394.605315
32804,13275.76287
32805,13140.37719
32806,10135.07712
32807,13407.21955
32808,9016.308784
32809,10153.93379
32810,10360.80374
32811,6491.461479
32812,10701.56859
32813,4807.843079
32814,11664.45977
32815,10587.59532
32816,10376.90211
32817,10120.53856
32818,6475.637014
32819,10360.80374
32820,10391.75553
32821,11254.8248
32822,8533.200046
32823,8492.907324
32824,10313.20405
32825,10584.69967
32826,10453.92298
32827,6489.200841
32828,12323.90102
32829,13264.96323
32830,10360.80374
32831,9513.154178
32832,9016.308784
32833,12321.64039
32834,11241.26097
32835,6998.625702
32836,13249.3909
32837,8754.451881
32838,10304.22929
32839,9376.361458
32840,10035.08442
32841,10299.70801
32842,7400.802058
32843,10595.05871
32844,7358.840544
32845,9601.397758
32846,11232.21842
32847,8754.451881
32848,9306.940298
32849,10356.83997
32850,13140.37719
32851,11346.17829
32852,12591.15939
32853,6998.625702
32854,10433.93415
32855,9601.397758
32856,8506.866162
32857,10304.22929
32858,8481.364129
32859,8998.223682
32860,4816.250614
32861,8737.747232
32862,9138.368232
32863,8483.624767
32864,13260.44195
32865,10085.67647
32866,6998.625702
32867,9430.140504
32868,5965.97152
32869,7840.731315
32870,10360.80374
32871,6482.418928
32872,11302.47048
32873,7023.906065
32874,8262.96809
32875,9430.140504
32876,6480.15829
32877,8505.323131
32878,12817.83384
32879,11480.30789
32880,11816.39487
32881,10299.70801
32882,5961.450244
32883,10288.40482
32884,9565.621223
32885,6492.217168
32886,13509.51042
32887,10952.15299
32888,9190.24043
32889,10701.56859
32890,12326.03807
32891,6489.200841
32892,10290.66546
32893,12328.4223
32894,10207.04935
32895,9407.591085
32896,4796.518555
32897,8741.633492
32898,8492.907324
32899,6998.625702
32900,8998.223682
32901,9560.074887
32902,9601.397758
32903,11597.64324
32904,8484.297864
32905,6998.625702
32906,11597.08439
32907,9601.397758
32908,10587.59532
32909,9513.154178
32910,6998.625702
32911,10139.8937
32912,7877.455285
32913,10062.33837
32914,13461.83688
32915,8492.907324
32916,7398.54142
32917,10315.46468
32918,10290.66546
32919,10885.20378
32920,12287.88957
32921,6491.461479
32922,10639.48087
32923,6998.625702
32924,9274.509626
32925,7629.213183
32926,10304.22929
32927,12489.66233
32928,8492.907324
32929,7082.468161
32930,10957.96754
32931,5956.928968
32932,10955.70691
32933,9394.605315
32934,10360.80374
32935,8785.265137
32936,12287.88957
32937,9425.777982
32938,10360.80374
32939,6676.839743
32940,11232.21842
32941,9627.058545
32942,11044.73227
32943,11597.08439
32944,12489.66233
32945,5453.682472
32946,11236.73969
32947,6482.418928
32948,11417.56755
32949,9430.140504
32950,7629.213183
32951,6998.625702
32952,9430.140504
32953,9016.308784
32954,11990.96713
32955,11617.98898
32956,10349.79401
32957,10903.16539
32958,8977.877941
32959,12290.15021
32960,10313.20405
32961,10453.92298
32962,10301.96865
32963,8481.604135
32964,11017.60461
32965,9423.35859
32966,8492.907324
32967,5977.274709
32968,13226.53239
32969,10701.56859
32970,9617.222223
32971,9363.311974
32972,6998.625702
32973,8272.449259
32974,11254.8248
32975,11346.17829
32976,4201.49855
32977,10301.96865
32978,5550.96779
32979,10127.30056
32980,10360.80374
32981,9601.397758
32982,13264.96323
32983,8468.790908
32984,12382.6163
32985,6998.625702
32986,6998.625702
32987,11254.8248
32988,10322.36737
32989,8921.724086
32990,10921.45399
32991,8492.907324
32992,6998.625702
32993,13260.44195
32994,12290.15021
32995,10360.80374
32996,9005.005595
32997,11597.08439
32998,8492.907324
32999,8785.265137
33000,12234.22461
33001,11485.38668
33002,10056.62336
33003,6672.318467
33004,10052.64193
33005,8276.970534
33006,13626.89033
33007,10360.80374
33008,6482.418928
33009,8479.103491
33010,10360.80374
33011,9423.35859
33012,10360.80374
33013,11995.87843
33014,5991.39739
33015,11597.08439
33016,9627.058545
33017,8492.907324
33018,10304.22929
33019,9724.853642
33020,9430.140504
33021,9018.569422
33022,12223.51851
33023,8481.604135
33024,10360.80374
33025,6998.625702
33026,10270.80944
33027,9018.569422
33028,11169.61606
33029,11254.8248
33030,13260.44195
33031,10360.80374
33032,5961.450244
33033,9725.628961
33034,10360.80374
33035,10310.94341
33036,6998.625702
33037,10360.80374
33038,11241.26097
33039,8995.963044
33040,9627.058545
33041,5991.39739
33042,9016.308784
33043,6998.625702
33044,10092.45839
33045,10363.35784
33046,9601.397758
33047,9617.222223
33048,10360.80374
33049,8494.29294
33050,8505.323131
33051,8533.200046
33052,12355.54995
33053,10158.45506
33054,9430.140504
33055,5959.189606
33056,9361.051336
33057,9016.308784
33058,11597.08439
33059,11177.668
33060,6998.625702
33061,5956.928968
33062,12009.99918
33063,8492.907324
33064,9392.185923
33065,9617.222223
33066,8276.970534
33067,11432.74734
33068,10360.80374
33069,8140.592552
33070,10131.54455
33071,6452.954473
33072,8980.697432
33073,8484.297864
33074,8262.96809
33075,9394.605315
33076,8492.907324
33077,9016.308784
33078,11814.13424
33079,10360.80374
33080,8741.633492
33081,11417.56755
33082,8492.907324
33083,11248.04288
33084,10139.8937
33085,9014.048147
33086,13275.76287
33087,11254.8248
33088,11346.17829
33089,5964.225225
33090,9627.058545
33091,10470.38378
33092,8921.724086
33093,6998.625702
33094,6768.609083
33095,6482.418928
33096,9008.010055
33097,6998.625702
33098,11254.8248
33099,8476.842853
33100,10356.83997
33101,10360.80374
33102,8533.200046
33103,6861.84387
33104,9016.308784
33105,7351.264861
33106,6552.06052
33107,8481.604135
33108,9430.140504
33109,9622.537269
33110,11254.8248
33111,11311.96008
33112,10304.22929
33113,9363.311974
33114,10304.22929
33115,10321.28074
33116,12323.74227
33117,9361.051336
33118,8492.907324
33119,10360.80374
33120,9564.395701
33121,10313.20405
33122,9544.00545
33123,10360.80374
33124,9427.879866
33125,8977.877941
33126,10639.48087
33127,10304.22929
33128,10360.80374
33129,6143.567612
33130,11245.78225
33131,7629.213183
33132,9208.448005
33133,10155.71816
33134,9394.605315
33135,11816.39487
33136,9049.812815
33137,8977.877941
33138,9730.150237
33139,8695.941873
33140,6998.625702
33141,8785.265137
33142,10360.80374
33143,11346.17829
33144,11617.98898
33145,5961.450244
33146,13142.63783
33147,4776.993518
33148,6482.418928
33149,5991.39739
33150,10304.22929
33151,10241.14877
33152,8492.907324
33153,11917.23426
33154,9430.140504
33155,10304.22929
33156,9394.605315
33157,8502.344886
33158,6421.46432
33159,5991.39739
33160,7809.195577
33161,8492.907324
33162,8515.114943
33163,5985.840998
33164,11254.8248
33165,7400.802058
33166,10464.83382
33167,10890.04257
33168,8443.833051
33169,6998.625702
33170,9863.437675
33171,10091.28286
33172,4813.392144
33173,6489.200841
33174,11306.99175
33175,5981.795985
33176,9525.920347
33177,5927.420004
33178,10471.52665
33179,6998.625702
33180,9392.185923
33181,6774.547117
33182,11597.08439
33183,6998.625702
33184,9756.720377
33185,10299.70801
33186,10108.24477
33187,8492.907324
33188,9430.140504
33189,10471.61574
33190,13407.21955
33191,13466.35815
33192,8494.927956
33193,8492.907324
33194,11324.25563
33195,5991.39739
33196,10360.80374
33197,10483.87145
33198,7597.887779
33199,10304.22929
33200,11164.23825
33201,10821.89842
33202,12154.76453
33203,10360.80374
33204,9169.894689
33205,11417.56755
33206,8997.183128
33207,4825.293166
33208,10304.22929
33209,8492.907324
33210,8479.103491
33211,10360.80374
33212,10131.54455
33213,8997.183128
33214,7240.401757
33215,11693.50266
33216,8506.866162
33217,10464.83382
33218,4827.553803
33219,11019.81337
33220,10530.57158
33221,11641.26846
33222,11254.8248
33223,9005.005595
33224,10072.26479
33225,10081.1552
33226,4825.293166
33227,11244.2997
33228,6491.461479
33229,11993.22777
33230,6998.625702
33231,7117.030832
33232,10299.70801
33233,4827.553803
33234,11234.47906
33235,6998.625702
33236,10056.62336
33237,8562.786182
33238,13226.53239
33239,10131.54455
33240,10360.80374
33241,6489.200841
33242,8511.387437
33243,10701.56859
33244,6998.625702
33245,11538.6634
33246,11254.8248
33247,10360.80374
33248,10360.80374
33249,11254.8248
33250,12287.88957
33251,7505.464497
33252,10241.51643
33253,5979.535347
33254,8506.866162
33255,11252.56416
33256,10131.54455
33257,5991.39739
33258,7629.213183
33259,11254.8248
33260,6998.625702
33261,6998.625702
33262,8491.55604
33263,10959.68134
33264,8754.451881
33265,8492.907324
33266,11177.668
33267,11597.08439
33268,10207.04935
33269,11254.8248
33270,7229.423425
33271,10165.23698
33272,10299.70801
33273,8500.084248
33274,12041.2861
33275,11001.72826
33276,6482.418928
33277,7400.802058
33278,9430.140504
33279,10875.69849
33280,10903.16539
33281,8785.265137
33282,9725.628961
33283,11816.39487
33284,10301.96865
33285,10304.22929
33286,10062.12917
33287,8998.223682
33288,8424.034136
33289,7180.979009
33290,10108.24477
33291,9430.140504
33292,11597.08439
33293,9723.368323
33294,9432.559896
33295,10304.22929
33296,10127.30056
33297,11194.34509
33298,9544.00545
33299,6414.580258
33300,11579.67239
33301,13273.50223
33302,8561.311809
33303,9392.185923
33304,12287.88957
33305,8785.265137
33306,6489.200841
33307,5961.450244
33308,11549.22385
33309,8785.265137
33310,9423.35859
33311,8492.907324
33312,11163.31041
33313,10360.80374
33314,5661.732549
33315,10108.24477
33316,9513.154178
33317,10108.24477
33318,5556.073076
33319,6998.625702
33320,11246.56034
33321,10313.20405
33322,11346.17829
33323,10299.70801
33324,11252.56416
33325,6998.625702
33326,11404.39361
33327,9423.35859
33328,7838.470677
33329,10360.80374
33330,8505.323131
33331,12107.56408
33332,10360.80374
33333,10701.56859
33334,7123.29329
33335,8993.702406
33336,10360.80374
33337,9016.308784
33338,2462.722358
33339,11597.08439
33340,11638.10174
33341,8785.265137
33342,9206.010964
33343,9016.308784
33344,9207.69032
33345,11905.61167
33346,10117.3254
33347,12351.02868
33348,10360.80374
33349,9394.605315
33350,11597.08439
33351,8276.970534
33352,11054.93601
33353,8758.092973
33354,6998.625702
33355,10464.83382
33356,11485.38668
33357,14839.8492
33358,10131.54455
33359,10360.80374
33360,10151.49153
33361,10346.05255
33362,8618.069667
33363,9054.622482
33364,10360.80374
33365,9409.439101
33366,11422.08882
33367,8942.069826
33368,10299.70801
33369,5171.416591
33370,9432.559896
33371,12290.15021
33372,7392.394523
33373,10392.69409
33374,10299.70801
33375,8504.605524
33376,10973.24517
33377,12204.63964
33378,12729.63464
33379,10299.70801
33380,10153.93379
33381,10270.80944
33382,10315.46468
33383,10301.96865
33384,10313.20405
33385,6998.625702
33386,9611.23408
33387,8481.364129
33388,9863.437675
33389,9430.140504
33390,5961.450244
33391,6676.839743
33392,8993.702406
33393,8481.364129
33394,10701.56859
33395,6998.625702
33396,10270.80944
33397,12628.23567
33398,11054.93601
33399,11310.17571
33400,11242.03906
33401,8492.907324
33402,9336.690608
33403,6927.498006
33404,9423.35859
33405,11597.08439
33406,8869.543036
33407,9425.777982
33408,9567.881861
33409,10299.70801
33410,6998.625702
33411,11346.17829
33412,7111.881431
33413,7624.691907
33414,10207.04935
33415,5556.073076
33416,6491.461479
33417,13198.81859
33418,9567.881861
33419,10103.76158
33420,11597.08439
33421,11302.47048
33422,10360.80374
33423,11239.00033
33424,10777.17273
33425,8430.81605
33426,9627.058545
33427,8740.305821
33428,10299.70801
33429,12490.54571
33430,10701.56859
33431,8483.980356
33432,10129.28391
33433,10129.28391
33434,10701.56859
33435,8741.633492
33436,12555.69142
33437,11164.23825
33438,10819.56778
33439,12283.56186
33440,10304.22929
33441,11252.56416
33442,5981.795985
33443,4827.553803
33444,5985.840998
33445,8425.977266
33446,10313.20405
33447,6998.625702
33448,9363.311974
33449,10313.20405
33450,11194.34509
33451,9618.015993
33452,8492.907324
33453,11254.8248
33454,9394.605315
33455,9010.588201
33456,10304.22929
33457,10360.80374
33458,12324.71474
33459,8559.051172
33460,8982.95807
33461,11602.64078
33462,9601.397758
33463,8481.604135
33464,10483.87145
33465,9430.140504
33466,10301.96865
33467,9392.344677
33468,6998.625702
33469,13226.53239
33470,10071.38092
33471,13125.12922
33472,8518.010597
33473,12555.69142
33474,10443.39203
33475,11593.59823
33476,11597.08439
33477,4544.76715
33478,10304.22929
33479,11346.17829
33480,11122.27924
33481,10360.80374
33482,12024.76256
33483,10313.20405
33484,8481.364129
33485,10129.28391
33486,10290.66546
33487,8736.08559
33488,2907.265088
33489,8710.465195
33490,11424.34946
33491,8785.265137
33492,6998.625702
33493,11111.17466
33494,8305.726399
33495,9430.140504
33496,9016.308784
33497,7117.030832
33498,7395.05526
33499,10819.63778
33500,12005.47791
33501,11593.59823
33502,13206.87053
33503,5979.535347
33504,10360.80374
33505,9430.140504
33506,8680.970383
33507,6959.393981
33508,8997.183128
33509,7142.819748
33510,12079.2174
33511,11254.8248
33512,10091.45468
33513,9425.777982
33514,8977.877941
33515,9102.095877
33516,8919.413316
33517,12555.69142
33518,11164.23825
33519,7838.470677
33520,8858.239846
33521,11252.56416
33522,10448.133
33523,9188.102265
33524,10954.41362
33525,10637.22023
33526,10360.80374
33527,10903.16539
33528,14323.5518
33529,11117.75796
33530,9550.469856
33531,6998.625702
33532,8482.037227
33533,9016.308784
33534,6489.200841
33535,10288.40482
33536,9601.397758
33537,10258.88061
33538,10290.66546
33539,10360.80374
33540,12294.67148
33541,9005.005595
33542,10360.80374
33543,9432.401142
33544,10955.70691
33545,10360.80374
33546,10360.80374
33547,9237.50114
33548,6998.625702
33549,8276.970534
33550,10943.50285
33551,12426.741
33552,10360.80374
33553,10360.80374
33554,8492.907324
33555,13247.44679
33556,8518.886959
33557,8492.907324
33558,6998.625702
33559,9513.154178
33560,10360.80374
33561,6782.637145
33562,9394.605315
33563,10483.87145
33564,8618.069667
33565,8446.640515
33566,8492.907324
33567,11301.96676
33568,9256.380013
33569,9552.889248
33570,6998.625702
33571,5961.450244
33572,6998.625702
33573,5985.840998
33574,10360.80374
33575,9425.777982
33576,9601.397758
33577,8492.907324
33578,10125.37735
33579,4765.531575
33580,5972.753433
33581,7142.819748
33582,14791.75713
33583,6653.249788
33584,7992.951517
33585,6998.625702
33586,11593.59823
33587,6817.543747
33588,11602.64078
33589,10701.56859
33590,13022.79344
33591,10167.49762
33592,6351.282398
33593,5961.450244
33594,8058.192507
33595,10903.16539
33596,10301.96865
33597,5991.39739
33598,6998.625702
33599,10304.22929
33600,8492.907324
33601,11747.06436
33602,8488.386048
33603,10379.80336
33604,9016.308784
33605,8140.592552
33606,13373.30998
33607,8481.364129
33608,10639.48087
33609,11252.56416
33610,10360.80374
33611,9036.622254
33612,4544.76715
33613,5961.450244
33614,11047.57604
33615,4827.553803
33616,10313.20405
33617,8492.907324
33618,8492.907324
33619,5965.97152
33620,11254.8248
33621,11856.99641
33622,6676.839743
33623,8492.907324
33624,5979.535347
33625,10299.70801
33626,10301.96865
33627,11929.42261
33628,9624.797907
33629,6998.625702
33630,10101.50094
33631,11929.42261
33632,6676.839743
33633,5991.39739
33634,9430.140504
33635,8492.907324
33636,10304.22929
33637,10493.54904
33638,9423.35859
33639,5979.535347
33640,6333.197295
33641,5959.189606
33642,5961.450244
33643,9725.628961
33644,8993.702406
33645,10360.80374
33646,9272.248988
33647,10301.96865
33648,6998.625702
33649,10347.53338
33650,10092.45839
33651,11568.05169
33652,11044.73227
33653,10360.80374
33654,5981.795985
33655,8446.093689
33656,10301.96865
33657,10299.70801
33658,10298.68063
33659,6998.625702
33660,14339.37627
33661,9622.537269
33662,10381.42339
33663,11022.07401
33664,10299.70801
33665,11120.0186
33666,11602.64078
33667,11346.17829
33668,5965.97152
33669,10299.70801
33670,11856.99641
33671,10313.20405
33672,9425.777982
33673,10299.70801
33674,9394.605315
33675,10290.66546
33676,5965.97152
33677,12513.7096
33678,4638.367745
33679,8488.386048
33680,11485.38668
33681,11485.38668
33682,12555.69142
33683,10054.90256
33684,8993.702406
33685,11419.74103
33686,9611.23408
33687,10405.3054
33688,8459.657516
33689,5455.94311
33690,6998.625702
33691,6998.625702
33692,8481.604135
33693,9430.140504
33694,10360.80374
33695,11856.99641
33696,8492.907324
33697,5578.679454
33698,10363.9789
33699,7235.880482
33700,7915.414956
33701,7353.525498
33702,9601.397758
33703,10331.40993
33704,10069.12029
33705,12005.47791
33706,8785.265137
33707,11254.8248
33708,6998.625702
33709,9617.222223
33710,8276.970534
33711,10313.20405
33712,8492.907324
33713,11250.30352
33714,10821.89842
33715,8785.265137
33716,10903.16539
33717,10475.83731
33718,5956.808296
33719,10129.28391
33720,10071.38092
33721,10304.22929
33722,10360.80374
33723,6486.940203
33724,10360.80374
33725,10360.80374
33726,13088.38252
33727,7123.29329
33728,6998.625702
33729,5961.450244
33730,5991.39739
33731,8506.866162
33732,10360.80374
33733,10360.80374
33734,5622.558941
33735,8484.297864
33736,10073.64156
33737,6998.625702
33738,10471.52665
33739,12489.66233
33740,8737.747232
33741,10061.43786
33742,7834.062593
33743,6491.461479
33744,7400.802058
33745,11254.8248
33746,7831.688764
33747,6491.461479
33748,6998.625702
33749,9550.62861
33750,7142.819748
33751,10273.07008
33752,10241.98062
33753,5991.39739
33754,10301.96865
33755,12470.82662
33756,11417.56755
33757,10442.9767
33758,5961.450244
33759,10299.70801
33760,9425.777982
33761,11485.38668
33762,10903.16539
33763,10875.20871
33764,9432.401142
33765,10360.80374
33766,8785.265137
33767,4823.032528
33768,10299.70801
33769,10819.56778
33770,10273.43271
33771,8506.866162
33772,10360.80374
33773,8511.387437
33774,8618.069667
33775,8489.454156
33776,10360.80374
33777,10360.80374
33778,9696.893124
33779,7629.213183
33780,6998.625702
33781,10304.22929
33782,10360.80374
33783,11254.8248
33784,6491.461479
33785,10360.80374
33786,8777.765616
33787,8492.907324
33788,10301.96865
33789,13171.86736
33790,9002.744957
33791,8745.40933
33792,9529.489099
33793,10313.20405
33794,11254.8248
33795,11250.30352
33796,8262.96809
33797,9016.308784
33798,8489.136648
33799,10035.08442
33800,5961.450244
33801,11245.78225
33802,8994.92249
33803,9430.140504
33804,11594.82375
33805,10360.80374
33806,7235.900911
33807,10639.48087
33808,6676.839743
33809,9546.266088
33810,11629.68584
33811,10437.78058
33812,8492.907324
33813,10290.66546
33814,6998.625702
33815,11093.26506
33816,10290.66546
33817,10701.56859
33818,7539.879472
33819,11252.56416
33820,9206.010964
33821,11177.668
33822,10230.21324
33823,8492.907324
33824,8481.604135
33825,12107.56408
33826,5970.492796
33827,8481.364129
33828,10360.80374
33829,10120.85607
33830,8356.2206
33831,6998.625702
33832,7349.162977
33833,6011.901908
33834,10083.93
33835,8528.67877
33836,10360.80374
33837,10035.08442
33838,9430.140504
33839,8492.907324
33840,5977.274709
33841,6449.658719
33842,12283.56186
33843,8785.265137
33844,10701.56859
33845,11245.78225
33846,8977.877941
33847,11929.42261
33848,8425.977266
33849,10345.27274
33850,12353.28932
33851,9624.797907
33852,9863.437675
33853,10360.80374
33854,11122.27924
33855,13336.64133
33856,8443.833051
33857,9392.185923
33858,8522.531873
33859,11255.44413
33860,9018.569422
33861,8522.531873
33862,10483.87145
33863,8391.115174
33864,9430.140504
33865,11012.23208
33866,7183.239647
33867,9412.372909
33868,9014.048147
33869,14336.75024
33870,11254.8248
33871,8492.907324
33872,10131.54455
33873,10313.20405
33874,10385.96422
33875,11490.38285
33876,11765.99476
33877,8511.387437
33878,10360.80374
33879,8492.907324
33880,10824.15906
33881,11816.39487
33882,10360.80374
33883,12555.69142
33884,9361.051336
33885,9423.35859
33886,10262.12952
33887,7311.544912
33888,11597.08439
33889,9411.896647
33890,10313.20405
33891,7381.129415
33892,7838.470677
33893,5985.840998
33894,8409.200277
33895,6032.247648
33896,10360.80374
33897,11597.08439
33898,11693.67163
33899,8785.265137
33900,7110.248919
33901,10360.80374
33902,9765.630552
33903,9432.401142
33904,9012.848839
33905,9863.437675
33906,9376.202704
33907,11165.09478
33908,10900.90476
33909,7142.819748
33910,11236.73969
33911,5961.450244
33912,8993.702406
33913,9430.140504
33914,9206.010964
33915,11458.73392
33916,10955.70691
33917,6026.138809
33918,10301.96865
33919,11500.57613
33920,11254.8248
33921,8741.633492
33922,10701.56859
33923,9567.881861
33924,9423.35859
33925,10299.70801
33926,10483.87145
33927,11504.08265
33928,9430.140504
33929,11774.92817
33930,9014.048147
33931,13373.30998
33932,10252.26211
33933,11570.31233
33934,11917.23426
33935,4825.293166
33936,10299.70801
33937,10290.66546
33938,10139.8937
33939,1754.049858
33940,8479.103491
33941,8481.364129
33942,8305.726399
33943,10167.49762
33944,9208.448005
33945,6998.625702
33946,7400.802058
33947,9005.005595
33948,6491.461479
33949,11254.8248
33950,8496.553578
33951,10407.56603
33952,7371.769355
33953,12555.69142
33954,10301.96865
33955,8479.343497
33956,7943.478226
33957,10701.56859
33958,10783.74057
33959,7375.973123
33960,10049.97592
33961,8740.305821
33962,13260.44195
33963,11417.56755
33964,11254.8248
33965,8492.907324
33966,9423.35859
33967,8481.604135
33968,5661.732549
33969,10290.66546
33970,10299.70801
33971,10615.72845
33972,8457.396878
33973,6486.940203
33974,6676.839743
33975,9526.287537
33976,8492.907324
33977,8752.936681
33978,8785.265137
33979,9394.605315
33980,12084.05619
33981,10360.80374
33982,7505.464497
33983,10696.50599
33984,10299.70801
33985,11309.69944
33986,6171.988549
33987,10639.48087
33988,10148.93625
33989,10360.80374
33990,10286.14418
33991,6998.625702
33992,7180.979009
33993,8785.265137
33994,9723.368323
33995,9016.308784
33996,10360.80374
33997,11613.86138
33998,9425.777982
33999,5965.97152
34000,13582.42557
34001,10127.95549
34002,9423.35859
34003,11523.01626
34004,10096.97966
34005,8601.853657
34006,11245.78225
34007,12555.69142
34008,6676.839743
34009,11245.78225
34010,11358.05052
34011,10903.16539
34012,8135.508611
34013,10379.00399
34014,11179.92864
34015,10304.22929
34016,12555.69142
34017,8479.343497
34018,10304.22929
34019,9425.777982
34020,10903.16539
34021,6489.200841
34022,10379.18231
34023,11252.56416
34024,8785.265137
34025,10562.10626
34026,10313.20405
34027,9016.308784
34028,11404.00372
34029,13275.76287
34030,10147.15188
34031,10315.46468
34032,10360.80374
34033,10304.22929
34034,9544.00545
34035,8479.103491
34036,11164.23825
34037,5991.39739
34038,9617.222223
34039,10315.46468
34040,8481.364129
34041,9546.424842
34042,8941.834218
34043,10360.80374
34044,8982.95807
34045,13476.15837
34046,9394.605315
34047,10360.80374
34048,10304.22929
34049,10360.80374
34050,6491.461479
34051,7117.030832
34052,10360.80374
34053,11254.8248
34054,14336.75024
34055,7527.412995
34056,11117.75796
34057,11417.56755
34058,10073.64156
34059,7525.152358
34060,5985.840998
34061,8492.907324
34062,11597.08439
34063,12296.93212
34064,8484.297864
34065,8993.702406
34066,8980.697432
34067,11597.08439
34068,11346.66342
34069,10299.70801
34070,9016.308784
34071,10304.22929
34072,10382.064
34073,8977.877941
34074,10299.70801
34075,10360.80374
34076,10131.54455
34077,10817.62465
34078,12060.17978
34079,8977.877941
34080,7351.264861
34081,8506.866162
34082,9601.397758
34083,9430.140504
34084,9622.537269
34085,13373.60531
34086,11293.42793
34087,11693.50266
34088,10304.22929
34089,8748.415406
34090,11164.23825
34091,10904.58575
34092,10453.92298
34093,11597.08439
34094,11593.59823
34095,5916.293218
34096,6491.461479
34097,9725.628961
34098,6491.461479
34099,8592.250126
34100,8748.415406
34101,10360.80374
34102,10430.04789
34103,10360.80374
34104,9475.595809
34105,8750.676043
34106,13476.15837
34107,8752.936681
34108,12533.33158
34109,11158.31287
34110,9279.876034
34111,11241.26097
34112,6026.138809
34113,10587.59532
34114,8515.114943
34115,9430.140504
34116,10230.21324
34117,8335.551752
34118,9764.71226
34119,9016.308784
34120,11593.59823
34121,10639.48087
34122,10255.34761
